middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL
img/renders/face210_-45.png,img/renders/face210_-45.png,img/renders/face210_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face927_-45.png,img/renders/face927_-45.png,img/renders/face927_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face946_-45.png,img/renders/face946_45.png,img/renders/face946_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face329_45.png,img/renders/face329_-45.png,img/renders/face329_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face742_-45.png,img/renders/face742_45.png,img/renders/face742_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face659_45.png,img/renders/face659_-45.png,img/renders/face659_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face860_45.png,img/renders/face860_45.png,img/renders/face860_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face614_45.png,img/renders/face614_-45.png,img/renders/face614_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face148_-45.png,img/renders/face148_-45.png,img/renders/face148_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face510_-45.png,img/renders/face510_45.png,img/renders/face510_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face256_-45.png,img/renders/face256_45.png,img/renders/face256_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face295_-45.png,img/renders/face295_-45.png,img/renders/face295_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face403_45.png,img/renders/face403_45.png,img/renders/face403_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face738_45.png,img/renders/face738_45.png,img/renders/face738_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face220_-45.png,img/renders/face220_-45.png,img/renders/face220_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face471_45.png,img/renders/face471_45.png,img/renders/face471_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face618_45.png,img/renders/face618_45.png,img/renders/face618_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face305_-45.png,img/renders/face305_-45.png,img/renders/face305_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face820_-45.png,img/renders/face820_45.png,img/renders/face820_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face554_45.png,img/renders/face554_-45.png,img/renders/face554_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face790_-45.png,img/renders/face790_45.png,img/renders/face790_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face479_45.png,img/renders/face479_-45.png,img/renders/face479_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face310_-45.png,img/renders/face310_45.png,img/renders/face310_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face651_45.png,img/renders/face651_-45.png,img/renders/face651_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face132_45.png,img/renders/face132_-45.png,img/renders/face132_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face945_-45.png,img/renders/face945_-45.png,img/renders/face945_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face802_45.png,img/renders/face802_45.png,img/renders/face802_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face740_45.png,img/renders/face740_45.png,img/renders/face740_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face066_45.png,img/renders/face066_-45.png,img/renders/face066_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face116_-45.png,img/renders/face116_45.png,img/renders/face116_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face780_45.png,img/renders/face780_45.png,img/renders/face780_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face577_-45.png,img/renders/face577_-45.png,img/renders/face577_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
